what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1332800102063
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332800111306
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332800113129
started,bundle,org.eclipse.jst.server.ui,1.1.202.v20110419,"org.eclipse.jst.server.ui",1332800131835
started,bundle,org.eclipse.jst.common.project.facet.ui,1.4.200.v201008182133,"org.eclipse.jst.common.project.facet.ui",1332800131838
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332800153692
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1332800153701
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332800192948
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332800205278
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1332800205289
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332800217955
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332800295933
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332800385588
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1332800385599
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1332800387170
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332800416086
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332800444124
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.AllMarkersView",1332800539344
started,bundle,org.eclipse.datatools.connectivity,1.2.3.v201108101135,"org.eclipse.datatools.connectivity",1332800541187
started,bundle,org.eclipse.datatools.connectivity.ui,1.2.1.v201010211430,"org.eclipse.datatools.connectivity.ui",1332800541189
started,bundle,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201004270430,"org.eclipse.datatools.connectivity.ui.dse",1332800541190
started,bundle,org.eclipse.datatools.enablement.ingres.ui,1.0.0.v201105270214,"org.eclipse.datatools.enablement.ingres.ui",1332800541258
started,bundle,org.eclipse.datatools.connectivity.sqm.core,1.2.3.v201109022323,"org.eclipse.datatools.connectivity.sqm.core",1332800541599
started,bundle,org.eclipse.datatools.connectivity.sqm.core.ui,1.2.0.v201002281800,"org.eclipse.datatools.connectivity.sqm.core.ui",1332800541602
opened,view,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201004270430,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1332800541629
activated,view,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201004270430,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1332800541655
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1332800543118
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332800550350
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1332800552761
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332800617390
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332800622164
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332800678560
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1332800678569
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332800682159
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332800940412
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332800947996
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332800951866
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332800959696
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332800961545
closed,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332800961545
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1332800963846
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.stop",1332800963917
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332800964439
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1332800965479
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332800975184
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332800977722
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332800981879
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1332800981898
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332800984080
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1332800984305
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1332800984442
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1332800984529
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332800987029
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332800998601
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332801001694
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1332801007300
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332801021410
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1332801030933
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.stop",1332801035627
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332801036073
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1332801037028
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332801037122
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1332801037358
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332801039390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332801040427
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332801040457
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332801040546
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332801040548
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.publish",1332801044004
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332801047514
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332801048506
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.publish",1332801054764
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332801058021
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332801059129
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332801061946
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1332801063380
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332801063421
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1332801063422
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332801069788
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332801075201
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1332801075218
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1332801083663
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1332801083685
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332801088129
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332801089112
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332801113933
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332801115072
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1332801123050
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332801129103
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332801308360
opened,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1332801316148
